,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,bruto_bpm,inrichting,aantal_zitplaatsen,eerste_kleur,tweede_kleur,aantal_cilinders,cilinderinhoud,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,catalogusprijs,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,type,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,aantal_rolstoelplaatsen,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,zuinigheidsclassificatie,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,registratie_datum_goedkeuring_afschrijvingsmoment_bpm,registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,laadvermogen,aanhangwagen_autonoom_geremd,aanhangwagen_middenas_geremd,maximale_constructiesnelheid,hoogte_voertuig,type_gasinstallatie,oplegger_geremd,vervaldatum_tachograaf,vervaldatum_tachograaf_dt,europese_voertuigcategorie_toevoeging,europese_uitvoeringcategorie_toevoeging,aerodyn_voorz,massa_alt_aandr,verl_cab_ind,verticale_belasting_koppelpunt_getrokken_voertuig,gem_lading_wrde
867,7ZLF85,Personenauto,OPEL,CORSA,20241213,20181214,1411,MPV,5,ZWART,Niet geregistreerd,4,1229,1063,1625,1163,20140311,20150313,Geen verstrekking in Open Data,18349,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,1625,S-D,e1*2001/116*0379*27,KN11,4A06D5B2DKA5,0,0.05,251,Nee,Nee,Nee,2395,0,2024,Geen oordeel,05,Ja,2024-12-13T00:00:00.000,2018-12-14T00:00:00.000,2014-03-11T00:00:00.000,2015-03-13T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,750,,,0,,,,,,,,,,,,,,,,
868,7ZLF88,Personenauto,AUDI,A6 AVANT,20250821,20230908,5653,stationwagen,5,GRIJS,Niet geregistreerd,4,1968,1625,2280,1725,20131022,20150109,Geen verstrekking in Open Data,62556,Ja,4,4,,,,,M1,r. schroefveerkoker,2280,4G,,,,,0.06,292,Nee,Nee,Nee,3960,,2024,Geen oordeel,05,Ja,2025-08-21T00:00:00.000,2023-09-08T00:00:00.000,2013-10-22T00:00:00.000,2015-01-09T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,1600,,,,,,,,,,,,,,,,,,,
869,7ZLF87,Personenauto,VOLKSWAGEN,CADDY,20241218,20220215,3628,voor rolstoelen toegankelijk voertuig,6,GRIJS,Niet geregistreerd,4,1896,1673,2335,1773,20100422,20151001,Geen verstrekking in Open Data,33929,Ja,4,4,,,,,M1,r. a. tegen binnenzyde in kofferruimte,2335,,,,,,0.04,300,Nee,Nee,Nee,3650,1,2023,Geen oordeel,05,Ja,2024-12-18T00:00:00.000,2022-02-15T00:00:00.000,2010-04-22T00:00:00.000,2015-10-01T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,1315,,,0,,,,,,,,,,,,,,,,
870,45BPD3,Bedrijfsauto,DAF,FALL45220G12,20250830,20230531,,gesloten opbouw,2,N.v.t.,N.v.t.,6,6690,7150,11990,7250,20120906,20191216,Geen verstrekking in Open Data,,Ja,,4,,,970,255,N2,r. balk by vooras,12000,AE45LF,,,,,0.02,538,Nee,Nee,Nee,,,,Niet geregistreerd,NG,Ja,2025-08-30T00:00:00.000,2023-05-31T00:00:00.000,2012-09-06T00:00:00.000,2019-12-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,4840,,,90,,,,20211218,2021-12-18T00:00:00.000,,,,,,,
871,7ZLF90,Personenauto,NISSAN,NISSAN QASHQAI,20250315,20240329,4410,MPV,5,GRIJS,Niet geregistreerd,4,1197,1250,1860,1350,20140729,20150109,Geen verstrekking in Open Data,29790,Ja,4,4,0,0,438,0,M1,r. schutbord,1860,J11,e11*2007/46*0963*02,D,D01,0,0.06,265,Nee,Nee,Nee,3060,0,2024,Geen oordeel,05,Ja,2025-03-15T00:00:00.000,2024-03-29T00:00:00.000,2014-07-29T00:00:00.000,2015-01-09T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,675,1200,,,0,,,,,,,,,,,,,,,,
872,7ZLF93,Personenauto,VOLVO,V40,20250314,20240907,2572,MPV,5,ZWART,Niet geregistreerd,4,1596,1267,1910,1367,20140520,20150501,Geen verstrekking in Open Data,30725,Nee,4,4,0,0,437,0,M1,r. bodemplaat by voorzitting,1910,M,e4*2001/116*0076*32,MV20,MV2051??,0,0.06,265,Nee,Nee,Nee,3210,0,2024,Geen oordeel,05,Ja,2025-03-14T00:00:00.000,2024-09-07T00:00:00.000,2014-05-20T00:00:00.000,2015-05-01T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,650,1300,,,0,,,,,,,,,,,,,,,,
873,7ZLF95,Personenauto,VOLVO,XC60,20241120,20190809,6251,stationwagen,5,WIT,Niet geregistreerd,5,2400,1714,2505,1814,20110208,20150320,Geen verstrekking in Open Data,61170,Ja,4,4,0,0,463,0,M1,r. bodemplaat v. voorzitting,2505,D,e9*2001/116*0068*08,DZ80,DZ8056??,0,0.07,277,Nee,Nee,Nee,4505,0,2024,Geen oordeel,05,Ja,2024-11-20T00:00:00.000,2019-08-09T00:00:00.000,2011-02-08T00:00:00.000,2015-03-20T00:00:00.000,D,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,2000,,,0,,,,,,,,,,,,,,,,
874,7ZLF89,Personenauto,RENAULT,TWINGO,20250831,20230918,108,hatchback,4,WIT,Niet geregistreerd,4,1149,839,1360,939,20140828,20151227,Geen verstrekking in Open Data,11285,Ja,2,4,0,0,369,0,M1,onder r. voorzitting,1360,N,e2*2001/116*0359*35,CNJ6,CNJ605,0,0.06,237,Nee,Nee,Nee,1710,0,2024,Geen oordeel,05,Ja,2025-08-31T00:00:00.000,2023-09-18T00:00:00.000,2014-08-28T00:00:00.000,2015-12-27T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,350,550,,,0,,,,,,,,,,,,,,,,
875,7ZLF96,Personenauto,PEUGEOT,206,20250403,20240405,2942,hatchback,5,GRIJS,Niet geregistreerd,4,1360,938,1515,1038,20040521,20150109,Geen verstrekking in Open Data,,Ja,2,4,0,0,382,0,M1,r. op dwarsbalk in kofferruimte,1515,,e2*2001/116*0291*00,H,A,0,0.06,245,Nee,Nee,Nee,2415,0,2024,Geen oordeel,05,Ja,2025-04-03T00:00:00.000,2024-04-05T00:00:00.000,2004-05-21T00:00:00.000,2015-01-09T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,500,900,,,0,,,,,,,,,,,,,,,,
876,7ZLG00,Personenauto,RENAULT,ZOE,20250727,20240516,,hatchback,5,WIT,Niet geregistreerd,,,1403,1943,1503,20150122,20150122,Geen verstrekking in Open Data,26287,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,AG,e2*2007/46*0251*02,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,0,0,2024,Onlogisch,04,Ja,2025-07-27T00:00:00.000,2024-05-16T00:00:00.000,2015-01-22T00:00:00.000,2015-01-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
877,7ZLF97,Personenauto,OPEL,CORSA,20250902,20191005,1756,MPV,5,GRIJS,Niet geregistreerd,4,1398,1063,1640,1163,20140228,20150206,Geen verstrekking in Open Data,18847,Ja,4,4,0,0,400,0,M1,by bodemplaat r. voorzitting,1640,S-D,e1*2001/116*0379*27,PR11,4AACB9Y0DKA5,0,0.06,251,Nee,Nee,Nee,2590,0,2024,Geen oordeel,05,Ja,2025-09-02T00:00:00.000,2019-10-05T00:00:00.000,2014-02-28T00:00:00.000,2015-02-06T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,1000,,,0,,,,,,,,,,,,,,,,
878,7ZLG01,Personenauto,RENAULT,MEGANE SCENIC,20241011,20150119,5959,MPV,7,ZWART,Niet geregistreerd,4,1197,1405,2190,1505,20150119,20150119,Geen verstrekking in Open Data,29580,Ja,4,4,0,0,457,0,M1,r. deurstyl,2190,JZ,e2*2001/116*0379*36,JZ11,JZ11B6,0,0.06,277,Nee,Nee,Nee,3490,0,2023,Logisch,00,Ja,2024-10-11T00:00:00.000,2015-01-19T00:00:00.000,2015-01-19T00:00:00.000,2015-01-19T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,1500,,,,,,,,,,,,,,,,,,,
879,7XHJ30,Personenauto,AUDI,A1 SPORTBACK,20250808,20140808,2940,hatchback,5,ZWART,Niet geregistreerd,4,1197,1040,1555,1140,20140808,20140808,Geen verstrekking in Open Data,23591,Ja,4,4,0,0,0,0,M1,r. motorruimte,1555,8X,e1*2007/46*0414*12,SCBZAF1,FM52T106R8X51LLS57MJEM2AN,0,0.06,246,Nee,Nee,Nee,2585,0,2024,Logisch,00,Ja,2025-08-08T00:00:00.000,2014-08-08T00:00:00.000,2014-08-08T00:00:00.000,2014-08-08T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,570,1000,,,,,,,,,,,,,,,,,,,
880,45BSN3,Bedrijfsauto,DAF,XG+ 530 FTN,20250901,20220901,,opleggertrekker,2,N.v.t.,N.v.t.,6,12902,9170,27000,9270,20220901,20220901,Geen verstrekking in Open Data,,Ja,2,8,0,466,687,255,N3,,27000,F53N3,e4*2018/858*00076*00,TN280CD6ZZZ,NCR270JMLRSNNKA3390H5,0,0.04,450,Nee,Nee,Nee,50000,0,,Niet geregistreerd,NG,Ja,2025-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,20220204,2022-02-04T00:00:00.000,,,,,90,,,40730,20260830,2026-08-30T00:00:00.000,,,,,,17730,13.84200
881,7ZLG05,Personenauto,RENAULT,CAPTUR,20250116,20170923,4503,hatchback,5,BRUIN,Niet geregistreerd,4,1197,1155,1726,1255,20150116,20150116,Geen verstrekking in Open Data,25380,Ja,4,4,0,0,412,0,M1,r. in kofferruimte by reservewiel,1726,R,e2*2001/116*0327*65,2RC0,2RC01E,0,0.07,261,Nee,Nee,Nee,2626,0,2024,Logisch,00,Ja,2025-01-16T00:00:00.000,2017-09-23T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,625,1200,,,,,,,,,,,,,,,,,,,
882,7ZLG06,Personenauto,RENAULT,CAPTUR,20250123,20200120,4503,hatchback,5,WIT,Niet geregistreerd,4,1197,1155,1726,1255,20150116,20150116,Geen verstrekking in Open Data,24980,Ja,4,4,0,0,412,0,M1,r. in kofferruimte by reservewiel,1726,R,e2*2001/116*0327*65,2RC0,2RC01E,0,0.07,261,Nee,Nee,Nee,2626,0,2024,Logisch,00,Ja,2025-01-23T00:00:00.000,2020-01-20T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,625,1200,,,,,,,,,,,,,,,,,,,
883,7ZLG02,Personenauto,RENAULT,MEGANE SCENIC,20241231,20240522,6519,hatchback,5,GRIJS,Niet geregistreerd,4,1197,1405,2190,1505,20150116,20150116,Geen verstrekking in Open Data,31275,Ja,4,4,0,0,457,0,M1,r. deurstyl,2190,JZ,e2*2001/116*0379*35,JZ16,JZ16A6,0,0.06,277,Ja,Nee,Nee,3490,0,2024,Logisch,00,Nee,2024-12-31T00:00:00.000,2024-05-22T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,1500,,,,,,,,,,,,,,,,,,,
884,7ZLG07,Personenauto,RENAULT,CAPTUR,20250121,20190819,4279,hatchback,5,BRUIN,Niet geregistreerd,4,1197,1155,1726,1255,20150121,20150121,Geen verstrekking in Open Data,25275,Ja,4,4,0,0,412,0,M1,r. in kofferruimte by reservewiel,1726,R,e2*2001/116*0327*65,2R40,2R401E,0,0.07,261,Nee,Nee,Nee,2626,0,2024,Logisch,00,Ja,2025-01-21T00:00:00.000,2019-08-19T00:00:00.000,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,625,1200,,,,,,,,,,,,,,,,,,,
885,7ZLG08,Personenauto,RENAULT,CAPTUR,20241019,20231021,2935,hatchback,5,GRIJS,Niet geregistreerd,3,898,1076,1658,1176,20150116,20150116,Geen verstrekking in Open Data,20770,Ja,4,4,0,0,412,0,M1,r. in kofferruimte by reservewiel,1658,R,e2*2001/116*0327*65,2R5A,2R5A1H,0,0.06,261,Nee,Nee,Nee,2558,0,2023,Logisch,00,Ja,2024-10-19T00:00:00.000,2023-10-21T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,585,1200,,,,,,,,,,,,,,,,,,,
886,7ZLG09,Personenauto,RENAULT,CLIO,20250121,20201203,1699,stationwagen,5,GRIJS,Niet geregistreerd,4,1461,1096,1711,1196,20150121,20150121,Geen verstrekking in Open Data,19880,Ja,4,4,0,0,427,0,M1,r. in kofferruimte by reservewiel,1711,R,e2*2001/116*0327*65,7RJL,7RJL0H,0,0.06,259,Nee,Nee,Nee,2611,0,2024,Logisch,00,Ja,2025-01-21T00:00:00.000,2020-12-03T00:00:00.000,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,595,1200,,,,,,,,,,,,,,,,,,,
887,7ZLG10,Personenauto,FORD,B-MAX,20250318,20210320,3047,MPV,5,WIT,Niet geregistreerd,3,998,1179,1760,1279,20150116,20150116,Geen verstrekking in Open Data,20245,Ja,4,4,0,0,408,0,M1,r. bodemplaat onder voorzitting,1760,JK8,e9*2007/46*0092*07,SFJA1K,5ABALR,0,0.06,249,Nee,Nee,Nee,2510,0,2024,Logisch,00,Ja,2025-03-18T00:00:00.000,2021-03-20T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,635,750,,,,,,,,,,,,,,,,,,,
888,7ZLG15,Personenauto,FORD,C-MAX,20250723,20220716,3383,MPV,5,ZWART,Niet geregistreerd,3,998,1291,1900,1391,20150121,20150121,Geen verstrekking in Open Data,24744,Ja,4,4,0,0,438,0,M1,r. bodemplaat by voorzitting,1900,DXA,e13*2007/46*1103*12,M1DA1J,5CCAMB,0,0.07,265,Nee,Nee,Nee,3100,0,2024,Logisch,00,Ja,2025-07-23T00:00:00.000,2022-07-16T00:00:00.000,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,695,1200,,,,,,,,,,,,,,,,,,,
889,7ZLG17,Personenauto,FORD,MONDEO,20250213,20191018,11237,stationwagen,5,GRIJS,Niet geregistreerd,4,1999,1484,2320,1584,20150213,20150213,Geen verstrekking in Open Data,48038,Ja,4,4,0,0,487,0,M1,op bodemplaat by r. voorzitting,2320,BA7,e13*2001/116*0249*27,TNCD1F,5GBAPW,0,0.09,285,Nee,Nee,Nee,4120,0,2024,Logisch,00,Ja,2025-02-13T00:00:00.000,2019-10-18T00:00:00.000,2015-02-13T00:00:00.000,2015-02-13T00:00:00.000,D,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,1800,,,,,,,,,,,,,,,,,,,
890,7ZLG18,Personenauto,FORD,FIESTA,20250613,20240401,2185,hatchback,5,ROOD,Niet geregistreerd,3,998,1022,1550,1122,20150121,20150121,Geen verstrekking in Open Data,20615,Ja,2,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1550,JA8,e9*2001/116*0069*18,YYJA1C,5ABDBK,0,0.09,249,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-06-13T00:00:00.000,2024-04-01T00:00:00.000,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
891,7XHJ79,Personenauto,VOLKSWAGEN,GOLF SPORTSVAN,20250807,20190830,3906,stationwagen,5,GRIJS,Niet geregistreerd,4,1395,1262,1880,1362,20140807,20140807,Geen verstrekking in Open Data,30586,Ja,5,4,0,0,0,0,M1,r. motorruimte,1880,AUV,e1*2007/46*0627*08,SACCZCAX0,FM6FM6AJ009N7MMOML01VR2,0,0.07,267,Nee,Nee,Nee,3315,0,2024,Logisch,00,Ja,2025-08-07T00:00:00.000,2019-08-30T00:00:00.000,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,680,1400,,,,,,,,,,,,,,,,,,,
892,7ZLG11,Personenauto,FORD,B-MAX,20241029,20201006,3047,MPV,5,ZWART,Niet geregistreerd,3,998,1179,1760,1279,20150116,20150116,Geen verstrekking in Open Data,21045,Ja,4,4,0,0,408,0,M1,r. bodemplaat onder voorzitting,1760,JK8,e9*2007/46*0092*07,SFJA1K,5ABALR,0,0.06,249,Nee,Nee,Nee,2510,0,2024,Logisch,00,Ja,2024-10-29T00:00:00.000,2020-10-06T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,635,750,,,,,,,,,,,,,,,,,,,
893,7ZLG20,Personenauto,FORD,FOCUS,20250120,20240426,2599,stationwagen,5,BLAUW,Niet geregistreerd,3,999,1216,1900,1316,20150120,20150120,Geen verstrekking in Open Data,26195,Ja,4,4,0,0,0,0,M1,r. bodemplaat,1900,DYB,e13*2007/46*1138*13,M1DD16,5CGAMC,0,0.07,265,Nee,Nee,Nee,3100,0,2024,Logisch,00,Ja,2025-01-20T00:00:00.000,2024-04-26T00:00:00.000,2015-01-20T00:00:00.000,2015-01-20T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,655,1200,,,,,,,,,,,,,,,,,,,
894,7ZLG21,Personenauto,FORD,FOCUS,20250126,20190514,2599,stationwagen,5,WIT,Niet geregistreerd,3,999,1216,1900,1316,20150126,20150126,Geen verstrekking in Open Data,26925,Ja,4,4,0,0,0,0,M1,r. bodemplaat,1900,DYB,e13*2007/46*1138*14,M1DD16,5CGAMC,0,0.07,265,Nee,Nee,Nee,3100,0,2023,Logisch,00,Ja,2025-01-26T00:00:00.000,2019-05-14T00:00:00.000,2015-01-26T00:00:00.000,2015-01-26T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,655,1200,,,,,,,,,,,,,,,,,,,
895,7ZLG22,Personenauto,FORD,MONDEO,20250130,20151229,5287,hatchback,5,ROOD,Niet geregistreerd,4,1498,1385,2160,1485,20150130,20150130,Geen verstrekking in Open Data,38590,Ja,4,4,0,0,487,0,M1,op bodemplaat by r. voorzitting,2160,BA7,e13*2001/116*0249*27,UNCE1E,5AGANF,0,0.08,285,Nee,Nee,Nee,3410,0,2024,Logisch,00,Ja,2025-01-30T00:00:00.000,2015-12-29T00:00:00.000,2015-01-30T00:00:00.000,2015-01-30T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,740,1250,,,,,,,,,,,,,,,,,,,
896,7ZLG23,Personenauto,FORD,MONDEO,20250226,20200304,5287,hatchback,5,ROOD,Niet geregistreerd,4,1498,1385,2160,1485,20150130,20150130,Geen verstrekking in Open Data,38590,Ja,4,4,0,0,487,0,M1,op bodemplaat by r. voorzitting,2160,BA7,e13*2001/116*0249*27,UNCE1E,5AGANF,0,0.08,285,Nee,Nee,Nee,3410,0,2024,Logisch,00,Ja,2025-02-26T00:00:00.000,2020-03-04T00:00:00.000,2015-01-30T00:00:00.000,2015-01-30T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,740,1250,,,,,,,,,,,,,,,,,,,
